,train_losses,valid_losses,mAPs,precisions,recalls,f1s
0,0.6880851556669991,9.695087364741735,0.04950055493895671,0.029126213592233007,0.05660377358490566,0.03846153846153845
1,0.5806695054162223,10.930299418313163,0.11524093251997918,0.11555695856938095,0.23180592991913748,0.15224122512854904
2,0.4992029031492629,11.304011378969465,0.08050081095903197,0.08189184764815018,0.15633423180592992,0.10693668857943968
3,0.41548119119878085,10.912335770470756,0.07816711590296496,0.05753968253968254,0.07816711590296496,0.06628571428571427
4,0.2996579706668854,10.637676477432251,0.5076846415504749,0.4547630028198541,0.5417789757412399,0.47541648064184344
5,0.26618142819629526,11.877518108912877,0.0,0.0,0.0,0.0
6,0.21007524009020823,10.779282944543022,0.49733827493261457,0.41200912823237223,0.5471698113207547,0.45949717979596
7,0.19339093650287054,12.394043615886144,0.05989077034025819,0.06701239054180232,0.11590296495956874,0.08475537670356058
8,0.21841845478651659,11.924418585641044,0.14205720974561847,0.1340905648947448,0.23180592991913748,0.16517344332424133
9,0.20586597835117915,10.819104398999896,0.41232796794710075,0.3105303730158396,0.47978436657681944,0.3733126374911497
10,0.14592845147510744,12.290457384926933,0.1389343506873894,0.11626374612846233,0.23180592991913748,0.15409020898061726
11,0.12836486452592993,11.49044156074524,0.5055647335014346,0.41316366100122676,0.5471698113207547,0.45856997444922104
12,0.11144548935710259,11.870312247957502,0.0,0.0,0.0,0.0
13,0.19910675807381575,11.194974524634224,0.0,0.0,0.0,0.0
14,0.346641203142562,12.843598161424909,0.0,0.0,0.0,0.0
15,2.340836999551305,12.586232594081334,0.0,0.0,0.0,0.0
16,1.0592948704395655,13.11853974206107,0.0012601953302761927,0.010452961672473867,0.016172506738544475,0.012698412698412691
17,1.141654888132833,13.161608457565308,0.07323751836048488,0.11210312845424722,0.22371967654986527,0.1461454787003093
18,0.24746606091283402,12.412414755140032,0.2853126164887277,0.3023093235702578,0.37196765498652296,0.3260952164432639
19,0.11910386777149057,12.237032651901245,0.3853841551485682,0.41298358761338444,0.4447439353099731,0.4087098079693576
20,0.10220692798776447,12.941653592245919,0.0,0.0,0.0,0.0
21,0.09538988178631044,12.514685801097325,0.027416041378305528,0.03369272237196765,0.0673854447439353,0.044923629829290206
22,0.07021901440226806,12.67049070766994,0.03778077268643306,0.046031746031746035,0.07816711590296496,0.05794205794205793
23,0.06511670041759059,12.99852088519505,0.034444292803499865,0.042124005027230835,0.0889487870619946,0.057150779621404545
24,0.06184542031501824,12.619965859821864,0.011925655239847201,0.03697850821744627,0.0646900269541779,0.046828103138334555
25,0.16806756627728353,12.552175862448555,0.10786589114295173,0.11480852207306723,0.1509433962264151,0.1296732442565248
26,0.13349072705462295,12.70634937286377,0.0019603038470963,0.005056890012642225,0.010781671159029648,0.0068846815834767575
27,0.07513282047408931,12.478959049497332,0.5063534847901425,0.5150426747940402,0.5256064690026955,0.4906640070718596
28,0.04933241283837354,13.099411589758736,0.06635813977897653,0.07525632262474367,0.14555256064690028,0.09909515124239048
29,0.04303909978776608,13.020769255501884,0.24953688915067737,0.300521039073175,0.3207547169811321,0.29785659351390975
30,0.04012943452821588,12.675079277583531,0.3602048930611064,0.2485581891155384,0.3719676549865229,0.2927037272860132
31,0.03902129828929901,13.566640990121025,0.0006342159505311559,0.008163265306122448,0.010781671159029648,0.00929152148664343
32,0.039128942801704945,12.701711245945521,0.2506738544474394,0.18364086454148568,0.2506738544474394,0.20857609102908636
33,0.035927777512455884,13.612335341317314,0.0006342159505311559,0.008048289738430584,0.010781671159029648,0.009216589861751143
34,0.04308635590351977,12.628524780273438,0.0,0.0,0.0,0.0
35,0.06826714946413939,13.48100311415536,0.0012157987082337385,0.014215225563909775,0.016172506738544475,0.015118215118215105
